Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr,Team_City,Team_Name,GamesPlayed,Goals,Assists,Points,Shots
4333,Quick,Jonathan,32,G,"6'1""",218,1/21/1986,32,"Milford, CT",USA,N,28,LAK,Los Angeles,Kings,18,0,0,0,
3784,Quincey,Kyle,26,D,"6'2""",210,8/12/1985,32,"Kitchener, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,73,6,9,15,79
9080,Quine,Alan,10,C,"6'0""",203,2/25/1993,25,"Belleville, ON",Canada,N,8,NYI,New York,Islanders,61,5,13,18,82
5296,Raanta,Antti,32,G,"6'0""",195,5/12/1989,28,Rauma,Finland,N,9,NYR,New York,Rangers,34,0,1,1,
4100,Radulov,Alexander,47,RW,"6'1""",201,7/5/1986,31,Nizhny Tagil,Russia,N,14,MTL,Montreal,Canadiens,76,18,36,54,147
5267,Raffl,Michael,12,LW,"6'0""",200,12/1/1988,29,Villach,Austria,N,6,PHI,Philadelphia,Flyers,52,8,3,11,63
5144,Rakell,Rickard,67,RW,"6'2""",198,5/5/1993,24,Sundbyberg,Sweden,N,29,ANA,Anaheim,Ducks,71,33,18,51,177
5605,Rantanen,Mikko,96,RW,"6'4""",211,10/29/1996,21,Nousiainen,Finland,N,22,COL,Colorado,Avalanche,75,20,19,39,133
4326,Rask,Tuukka,40,G,"6'3""",176,3/10/1987,31,Savonlinna,Finland,N,11,BOS,Boston,Bruins,65,0,2,2,
5458,Rask,Victor,49,C,"6'2""",200,3/1/1993,25,Leksand,Sweden,N,3,CAR,Carolina,Hurricanes,82,16,29,45,186
5882,Rasmussen,Dennis,70,C,"6'3""",192,7/3/1990,27,Vasteras,Sweden,N,20,CHI,Chicago,Blackhawks,68,4,4,8,77
5372,Rattie,Ty,8,RW,"5'11""",184,2/5/1993,25,"Calgary, AB",Canada,N,3,CAR,Carolina,Hurricanes,9,0,2,2,10
5923,Rau,Kyle,92,C,"5'8""",176,10/24/1992,25,"Eden Prairie, MN",USA,N,4,FLO,Florida,Panthers,24,2,1,3,21
4301,Raymond,Mason,39,LW,"6'1""",179,9/17/1985,32,"Cochrane, AB",Canada,N,29,ANA,Anaheim,Ducks,4,0,0,0,3
5005,Read,Matt,24,RW,"5'10""",185,6/14/1986,31,"Ilderton, ON",Canada,N,6,PHI,Philadelphia,Flyers,63,10,9,19,92
4892,Reaves,Ryan,75,RW,"6'1""",225,1/19/1987,31,"Winnipeg, MB",Canada,N,17,STL,St. Louis,Blues,80,7,6,13,58
5155,Redmond,Zach,20,D,"6'2""",212,7/26/1988,29,"Traverse City, MI",USA,N,14,MTL,Montreal,Canadiens,16,0,5,5,12
5814,Reilly,Mike,4,D,"6'2""",195,7/12/1993,24,"Chicago, IL",USA,N,25,MIN,Minnesota,Wild,17,1,0,1,19
4862,Reimer,James,34,G,"6'2""",217,3/15/1988,30,"Morweena, MB",Canada,N,4,FLO,Florida,Panthers,44,0,0,0,
5416,Reinhart,Sam,23,C,"6'1""",192,11/6/1995,22,"West Vancouver, BC",Canada,N,15,BUF,Buffalo,Sabres,80,17,30,47,178
5496,Rendulic,Borna,64,RW,"6'2""",200,3/25/1992,26,Zagreb,HRV,N,21,VAN,Vancouver,Canucks,1,0,0,0,1
11819,Renouf,Daniel,77,D,"6'2""",205,6/1/1994,23,"Pickering, ON",Canada,Y,16,DET,Detroit,Red Wings,1,0,0,0,1
440,Ribeiro,Mike,63,C,"6'0""",179,2/10/1980,38,"Montreal, QC",Canada,N,18,NSH,Nashville,Predators,46,4,21,25,38
11591,Richard,Tanner,38,C,"6'0""",192,4/6/1993,25,"Markham, ON",Canada,Y,1,TBL,Tampa Bay,Lightning,3,0,0,0,1
3789,Richardson,Brad,15,RW,"6'0""",190,2/4/1985,33,"Belleville, ON",Canada,N,30,ARI,Arizona,Coyotes,16,5,4,9,25
5482,Rieder,Tobias,8,C,"5'11""",188,1/9/1993,25,Landshut,DEU,N,30,ARI,Arizona,Coyotes,80,16,18,34,155
5261,Rielly,Morgan,44,D,"6'1""",217,3/9/1994,24,"Vancouver, BC",Canada,N,12,TOR,Toronto,Maple Leafs,76,6,21,27,171
3810,Rinne,Pekka,35,G,"6'5""",217,11/3/1982,35,Kempele,Finland,N,18,NSH,Nashville,Predators,61,0,0,0,
5253,Ristolainen,Rasmus,55,D,"6'4""",218,10/27/1994,23,Turku,Finland,N,15,BUF,Buffalo,Sabres,79,6,39,45,186
5511,Ritchie,Brett,25,RW,"6'3""",217,7/1/1993,24,"Orangeville, ON",Canada,N,27,DAL,Dallas,Stars,78,16,8,24,167
5432,Ritchie,Nick,37,LW,"6'2""",234,12/5/1995,22,"Orangeville, ON",Canada,N,29,ANA,Anaheim,Ducks,77,14,14,28,149
11724,Rittich,David,33,G,"6'3""",202,8/19/1992,25,Jihlava,CzechRepublic,Y,23,CGY,Calgary,Flames,1,0,0,0,
9066,Robinson,Buddy,55,RW,"6'6""",232,9/30/1991,26,"Bellmawr, NJ",USA,N,13,OTT,Ottawa,Senators,4,0,0,0,4
11613,Rodin,Anton,17,RW,"5'11""",185,11/21/1990,27,Stockholm,Sweden,Y,21,VAN,Vancouver,Canucks,3,0,1,1,2
9075,Rodrigues,Evan,71,LW,"5'11""",182,7/28/1993,24,"Toronto, ON",Canada,N,15,BUF,Buffalo,Sabres,30,4,2,6,51
12200,Rooney,Kevin,58,C,"6'2""",190,5/21/1993,24,"Canton, MA",USA,Y,7,NJD,New Jersey,Devils,4,0,0,0,2
5620,Roslovic,Jack,52,C,"6'1""",187,1/29/1997,21,"Columbus, OH",USA,Y,2,WPJ,Winnipeg,Jets,1,0,0,0,1
5157,Roussel,Antoine,21,LW,"5'11""",195,11/21/1989,28,Roubaix,France,N,27,DAL,Dallas,Stars,60,12,15,27,82
11710,Rowney,Carter,37,RW,"6'2""",200,5/10/1989,28,"Grand Prairie, AB",Canada,Y,10,PIT,Pittsburgh,Penguins,27,3,4,7,24
1042,Rozsival,Michal,32,D,"6'1""",210,9/3/1978,39,Vlasim,CzechRepublic,N,20,CHI,Chicago,Blackhawks,22,1,2,3,16
5209,Ruhwedel,Chad,2,D,"5'11""",191,5/7/1990,27,"San Diego, CA",USA,N,10,PIT,Pittsburgh,Penguins,34,2,8,10,45
4295,Russell,Kris,4,D,"5'10""",173,5/2/1987,30,"Caroline, AB",Canada,N,24,EDM,Edmonton,Oilers,68,1,12,13,68
11730,Russo,Robbie,18,D,"6'0""",191,2/15/1993,25,"Westmont, IL",USA,Y,16,DET,Detroit,Red Wings,19,0,0,0,18
5500,Rust,Bryan,17,RW,"5'11""",192,5/11/1992,25,"Pontiac, MI",USA,N,10,PIT,Pittsburgh,Penguins,58,15,13,28,110
4270,Ryan,Bobby,9,RW,"6'2""",209,3/17/1987,31,"Cherry Hill, NJ",USA,N,13,OTT,Ottawa,Senators,62,13,12,25,111
5810,Ryan,Derek,33,C,"5'11""",170,12/29/1986,31,"Spokane, WA",USA,N,3,CAR,Carolina,Hurricanes,67,11,18,29,72
5014,Saad,Brandon,20,LW,"6'1""",206,10/27/1992,25,"Pittsburgh, PA",USA,N,19,CBJ,Columbus,Blue Jackets,82,24,29,53,210
5512,Salomaki,Miikka,20,RW,"5'11""",203,3/9/1993,25,Raahe,Finland,N,18,NSH,Nashville,Predators,5,0,0,0,3
10082,Sanford,Zachary,82,C,"6'4""",207,11/9/1994,23,"Salem, MA",USA,Y,17,STL,St. Louis,Blues,39,4,4,8,36
9078,Santini,Steven,34,D,"6'2""",205,3/7/1995,23,"Bronxville, NY",USA,N,7,NJD,New Jersey,Devils,38,2,5,7,46
5877,Saros,Juuse,74,G,"5'11""",180,4/19/1995,23,Forssa,Finland,Y,18,NSH,Nashville,Predators,21,0,0,0,
5013,Savard,David,58,D,"6'2""",227,10/22/1990,27,"St. Hyacinthe, QC",Canada,N,19,CBJ,Columbus,Blue Jackets,74,6,17,23,135
4535,Sbisa,Luca,5,D,"6'2""",209,1/30/1990,28,Ozieri,ITA,N,21,VAN,Vancouver,Canucks,82,2,11,13,75
4911,Scandella,Marco,6,D,"6'3""",208,2/23/1990,28,"Montreal, QC",Canada,N,25,MIN,Minnesota,Wild,71,4,9,13,88
4948,Sceviour,Colton,7,C,"6'0""",195,4/20/1989,29,"Red Deer, AB",Canada,N,4,FLO,Florida,Panthers,80,9,15,24,172
5488,Schaller,Tim,59,C,"6'2""",210,11/16/1990,27,"Merrimack, NH",USA,N,11,BOS,Boston,Bruins,59,7,7,14,89
5003,Scheifele,Mark,55,C,"6'3""",207,3/15/1993,25,"Kitchener, ON",Canada,N,2,WPJ,Winnipeg,Jets,79,32,50,82,160
4712,Schenn,Brayden,10,LW,"6'1""",200,8/22/1991,26,"Saskatoon, SK",Canada,N,6,PHI,Philadelphia,Flyers,79,25,30,55,178
4552,Schenn,Luke,2,D,"6'2""",229,11/2/1989,28,"Saskatoon, SK",Canada,N,30,ARI,Arizona,Coyotes,78,1,7,8,94
5439,Scherbak,Nikita,38,RW,"6'2""",192,12/30/1995,22,Moscow,Russia,Y,14,MTL,Montreal,Canadiens,3,1,0,1,3
4623,Schlemko,David,5,D,"6'1""",189,5/7/1987,30,"Edmonton, AB",Canada,N,26,SJS,San Jose,Sharks,62,2,16,18,118
11713,Schmaltz,Jordan,43,D,"6'2""",190,10/8/1993,24,"Madison, WI",USA,Y,17,STL,St. Louis,Blues,9,0,2,2,5
10071,Schmaltz,Nick,8,C,"6'0""",177,2/23/1996,22,"Madison, WI",USA,Y,20,CHI,Chicago,Blackhawks,61,6,22,28,66
5269,Schmidt,Nate,88,D,"6'1""",194,7/16/1991,26,"St. Cloud, MN",USA,N,5,WSH,Washington,Capitals,60,3,14,17,60
9074,Schneider,Cole,10,LW,"6'1""",203,8/26/1990,27,"Williamsville, NY",USA,N,15,BUF,Buffalo,Sabres,4,0,1,1,6
4575,Schneider,Cory,35,G,"6'3""",200,3/18/1986,32,"Marblehead, MA",USA,N,7,NJD,New Jersey,Devils,60,0,0,0,
5150,Schroeder,Jordan,10,C,"5'9""",170,9/29/1990,27,"Lakeville, MN",USA,N,25,MIN,Minnesota,Wild,37,6,7,13,37
5118,Schultz,Justin,4,D,"6'2""",193,7/6/1990,27,"Kelowna, BC",Canada,N,10,PIT,Pittsburgh,Penguins,78,12,39,51,155
609,Schultz,Nick,55,D,"6'1""",203,8/25/1982,35,"Strasbourg, SK",Canada,N,6,PHI,Philadelphia,Flyers,28,0,4,4,25
5088,Schwartz,Jaden,17,LW,"5'10""",190,6/25/1992,25,"Wilcox, SK",Canada,N,17,STL,St. Louis,Blues,78,19,36,55,179
3634,Seabrook,Brent,7,D,"6'3""",220,4/20/1985,33,"Richmond, BC",Canada,N,20,CHI,Chicago,Blackhawks,79,3,36,39,131
438,Sedin,Daniel,22,LW,"6'1""",190,9/26/1980,37,Ornskoldsvik,Sweden,N,21,VAN,Vancouver,Canucks,82,15,29,44,216
439,Sedin,Henrik,33,C,"6'2""",183,9/26/1980,37,Ornskoldsvik,Sweden,N,21,VAN,Vancouver,Canucks,82,15,36,51,99
10094,Sedlak,Lukas,45,C,"6'0""",205,2/25/1993,25,Ceské Budejovice,CzechRepublic,Y,19,CBJ,Columbus,Blue Jackets,62,7,6,13,57
4875,Seguin,Tyler,91,C,"6'1""",201,1/31/1992,26,"Brampton, ON",Canada,N,27,DAL,Dallas,Stars,82,26,46,72,302
858,Seidenberg,Dennis,4,D,"6'0""",199,7/18/1981,36,Schwenningen,DEU,N,8,NYI,New York,Islanders,73,5,17,22,89
4157,Sekera,Andrej,2,D,"6'0""",200,6/8/1986,31,Bojnice,Slovakia,N,24,EDM,Edmonton,Oilers,80,8,27,35,128
9635,Sergachev,Mikhail,22,D,"6'3""",215,6/24/1998,19,Nizhnekamsk,Russia,Y,14,MTL,Montreal,Canadiens,4,0,0,0,2
4731,Sestito,Tom,25,LW,"6'5""",228,9/28/1987,30,"Rome, NY",USA,N,10,PIT,Pittsburgh,Penguins,13,0,2,2,3
4316,Setoguchi,Devin,10,RW,"6'0""",205,1/1/1987,31,"Taber, AB",Canada,N,28,LAK,Los Angeles,Kings,46,4,8,12,60
5453,Severson,Damon,28,D,"6'2""",205,8/7/1994,23,"Melville, SK",Canada,N,7,NJD,New Jersey,Devils,80,3,28,31,125
5154,Sgarbossa,Michael,48,C,"6'0""",186,7/25/1992,25,"Campbellville, ON",Canada,N,4,FLO,Florida,Panthers,39,2,7,9,33
838,Sharp,Patrick,10,LW,"6'1""",200,12/27/1981,36,"Winnipeg, MB",Canada,N,27,DAL,Dallas,Stars,48,8,10,18,146
4901,Shattenkirk,Kevin,22,D,"6'0""",200,1/29/1989,29,"New Rochelle, NY",USA,N,5,WSH,Washington,Capitals,80,13,43,56,161
5061,Shaw,Andrew,65,C,"5'11""",182,7/20/1991,26,"Belleville, ON",Canada,N,14,MTL,Montreal,Canadiens,68,12,17,29,127
5848,Shaw,Logan,48,RW,"6'3""",208,10/5/1992,25,"Glace Bay, NS",Canada,N,29,ANA,Anaheim,Ducks,55,3,7,10,59
5100,Sheahan,Riley,15,C,"6'3""",214,12/7/1991,26,"St. Catharines, ON",Canada,N,16,DET,Detroit,Red Wings,80,2,11,13,109
5892,Sheary,Conor,43,LW,"5'8""",175,6/8/1992,25,"Winchester, MA",USA,N,10,PIT,Pittsburgh,Penguins,61,23,30,53,155
5860,Shinkaruk,Hunter,49,C,"5'10""",181,10/13/1994,23,"Calgary, AB",Canada,N,23,CGY,Calgary,Flames,7,0,1,1,5
5850,Shore,Devin,17,C,"6'0""",205,7/19/1994,23,"Ajax, ON",Canada,N,27,DAL,Dallas,Stars,82,13,20,33,115
5121,Shore,Drew,42,C,"6'3""",205,1/29/1991,27,"Denver, CO",USA,N,21,VAN,Vancouver,Canucks,14,0,2,2,11
5514,Shore,Nick,21,C,"6'1""",195,9/24/1992,25,"Denver, CO",USA,N,28,LAK,Los Angeles,Kings,70,6,11,17,79
4999,Siemens,Duncan,15,D,"6'3""",210,9/7/1993,24,"Edmonton, AB",Canada,Y,22,COL,Colorado,Avalanche,3,0,0,0,2
5106,Silfverberg,Jakob,33,RW,"6'2""",202,10/13/1990,27,Gävle,Sweden,N,29,ANA,Anaheim,Ducks,79,23,26,49,227
4514,Simmonds,Wayne,17,RW,"6'2""",185,8/26/1988,29,"Scarborough, ON",Canada,N,6,PHI,Philadelphia,Flyers,82,31,23,54,224
5732,Simon,Dominik,49,C,"5'11""",176,8/8/1994,23,Prague,CzechRepublic,N,10,PIT,Pittsburgh,Penguins,2,0,1,1,2
11531,Simpson,Dillon,79,D,"6'2""",204,2/10/1993,25,"Edmonton, AB",Canada,Y,24,EDM,Edmonton,Oilers,3,0,0,0,2
5330,Sissons,Colton,10,C,"6'1""",200,11/5/1993,24,"North Vancouver, BC",Canada,N,18,NSH,Nashville,Predators,58,8,2,10,42
4349,Skille,Jack,9,RW,"6'1""",216,5/19/1987,30,"Madison, WI",USA,N,21,VAN,Vancouver,Canucks,55,5,4,9,73
4876,Skinner,Jeff,53,LW,"5'11""",200,5/16/1992,25,"Toronto, ON",Canada,N,3,CAR,Carolina,Hurricanes,79,37,26,63,281
5891,Skjei,Brady,76,D,"6'3""",211,3/26/1994,24,"Lakeville, MN",USA,Y,9,NYR,New York,Rangers,80,5,34,39,127
5866,Slavin,Jaccob,74,D,"6'3""",205,5/1/1994,23,"Denver, CO",USA,N,3,CAR,Carolina,Hurricanes,82,5,29,34,99
5812,Slepyshev,Anton,42,LW,"6'2""",221,5/13/1994,23,Penza,Russia,N,24,EDM,Edmonton,Oilers,41,4,6,10,55
4829,Smith,Ben,18,RW,"5'11""",203,7/11/1988,29,"Winston-Salem, NC",USA,N,12,TOR,Toronto,Maple Leafs,40,2,2,4,30
5032,Smith,Brendan,42,D,"6'2""",211,2/8/1989,29,"Mimico, ON",Canada,N,9,NYR,New York,Rangers,51,3,6,9,62
12349,Smith,C.J.,49,LW,"5'11""",181,12/1/1994,23,"Des Moines, IA",USA,Y,15,BUF,Buffalo,Sabres,2,0,1,1,2
5012,Smith,Craig,15,RW,"6'1""",208,9/5/1989,28,"Madison, WI",USA,N,18,NSH,Nashville,Predators,78,12,17,29,155
10096,Smith,Gemel,46,C,"5'10""",190,4/16/1994,24,"Toronto, ON",Canada,Y,27,DAL,Dallas,Stars,17,3,3,6,19
5128,Smith,Jeremy,40,G,"6'0""",177,4/13/1989,29,"Dearborn, MI",USA,Y,22,COL,Colorado,Avalanche,10,0,0,0,
3486,Smith,Mike,41,G,"6'4""",215,3/22/1982,36,"Kingston, ON",Canada,N,30,ARI,Arizona,Coyotes,55,0,0,0,
5092,Smith,Reilly,18,RW,"6'0""",185,4/1/1991,27,"Toronto, ON",Canada,N,4,FLO,Florida,Panthers,80,15,22,37,160
4602,Smith,Trevor,23,C,"6'1""",195,2/8/1985,33,"Ottawa, ON",Canada,N,18,NSH,Nashville,Predators,1,0,0,0,0
4574,Smith,Zack,15,C,"6'2""",208,4/5/1988,30,"Maple Creek, SK",Canada,N,13,OTT,Ottawa,Senators,74,16,16,32,137
5007,Smith-Pelly,Devante,25,RW,"6'0""",223,6/14/1992,25,"Scarborough, ON",Canada,N,7,NJD,New Jersey,Devils,53,4,5,9,76
4336,Sobotka,Vladimir,71,LW,"5'10""",184,7/2/1987,30,Trebic,CzechRepublic,N,17,STL,St. Louis,Blues,1,1,0,1,2
5215,Soderberg,Carl,34,C,"6'3""",210,10/12/1985,32,Malmö,Sweden,N,22,COL,Colorado,Avalanche,80,6,8,14,126
11740,Sorensen,Marcus,20,RW,"5'11""",175,4/7/1992,26,Sodertalje,Sweden,Y,26,SJS,San Jose,Sharks,19,1,3,4,27
10085,Sorensen,Nick,59,RW,"6'1""",182,10/23/1994,23,Farevejle,Denmark,Y,29,ANA,Anaheim,Ducks,5,0,1,1,7
5925,Soshnikov,Nikita,26,RW,"5'11""",185,10/13/1993,24,Nizhny Tagil,Russia,N,12,TOR,Toronto,Maple Leafs,56,5,4,9,70
5662,Speers,Blake,74,C,"5'11""",185,1/2/1997,21,"Sault Ste. Marie, ON",Canada,Y,7,NJD,New Jersey,Devils,3,0,0,0,3
228,Spezza,Jason,90,C,"6'3""",214,6/13/1983,34,"Toronto, ON",Canada,N,27,DAL,Dallas,Stars,68,15,35,50,149
5112,Spooner,Ryan,51,C,"5'10""",187,1/29/1992,26,"Ottawa, ON",Canada,N,11,BOS,Boston,Bruins,78,11,28,39,145
5377,Sproul,Ryan,48,D,"6'4""",205,1/12/1993,25,"Mississauga, ON",Canada,Y,16,DET,Detroit,Red Wings,27,1,6,7,46
4918,Spurgeon,Jared,46,D,"5'9""",168,11/29/1989,28,"Edmonton, AB",Canada,N,25,MIN,Minnesota,Wild,76,10,28,38,144
247,Staal,Eric,12,C,"6'4""",209,10/29/1984,33,"Thunder Bay, ON",Canada,N,25,MIN,Minnesota,Wild,82,28,37,65,211
4029,Staal,Jordan,11,C,"6'4""",220,9/10/1988,29,"Thunder Bay, ON",Canada,N,3,CAR,Carolina,Hurricanes,75,16,29,45,164
4292,Staal,Marc,18,D,"6'4""",209,1/13/1987,31,"Thunder Bay, ON",Canada,N,9,NYR,New York,Rangers,72,3,7,10,70
4101,Stafford,Drew,19,RW,"6'2""",215,10/30/1985,32,"Milwaukee, WI",USA,N,11,BOS,Boston,Bruins,58,8,13,21,109
590,Stajan,Matt,18,C,"6'1""",195,12/19/1983,34,"Mississauga, ON",Canada,N,23,CGY,Calgary,Flames,82,6,17,23,59
4690,Stalberg,Viktor,24,LW,"6'3""",209,1/17/1986,32,Gothenburg,Sweden,N,13,OTT,Ottawa,Senators,75,11,5,16,101
4947,Stalock,Alex,32,G,"6'0""",191,7/28/1987,30,"St. Paul, MN",USA,N,25,MIN,Minnesota,Wild,2,0,0,0,
4457,Stamkos,Steven,91,C,"6'1""",194,2/7/1990,28,"Markham, ON",Canada,N,1,TBL,Tampa Bay,Lightning,17,9,11,20,58
4019,Stastny,Paul,26,C,"6'0""",193,12/26/1985,32,"Quebec City, QC",Canada,N,17,STL,St. Louis,Blues,66,18,22,40,112
10108,Stecher,Troy,51,D,"5'10""",190,4/7/1994,24,"Richmond, BC",Canada,Y,21,VAN,Vancouver,Canucks,71,3,21,24,125
3713,Steen,Alexander,20,LW,"6'0""",211,3/1/1984,34,"Winnipeg, MB",Canada,N,17,STL,St. Louis,Blues,76,16,35,51,117
3720,Stempniak,Lee,21,RW,"5'11""",195,2/4/1983,35,"West Seneca, NY",USA,N,3,CAR,Carolina,Hurricanes,82,16,24,40,131
4885,Stepan,Derek,21,C,"6'0""",196,6/18/1990,27,"Hastings, MN",USA,N,9,NYR,New York,Rangers,81,17,38,55,209
5838,Stephenson,Chandler,18,C,"6'0""",203,4/22/1994,24,"Saskatoon, SK",Canada,N,5,WSH,Washington,Capitals,4,0,0,0,3
4579,Stewart,Chris,7,RW,"6'2""",242,10/28/1987,30,"Toronto, ON",Canada,N,25,MIN,Minnesota,Wild,79,13,8,21,82
11348,Stolarz,Anthony,41,G,"6'6""",210,1/20/1994,24,"Edison, NJ",USA,Y,6,PHI,Philadelphia,Flyers,9,0,0,0,
5324,Stollery,Karl,46,D,"5'11""",180,11/21/1987,30,"Camrose, AB",Canada,N,7,NJD,New Jersey,Devils,11,0,3,3,11
5105,Stone,Mark,61,RW,"6'4""",219,5/13/1992,25,"Winnipeg, MB",Canada,N,13,OTT,Ottawa,Senators,71,22,32,54,134
5081,Stone,Michael,26,D,"6'3""",210,6/7/1990,27,"Winnipeg, MB",Canada,N,23,CGY,Calgary,Flames,64,3,12,15,81
4750,Stoner,Clayton,3,D,"6'4""",216,2/19/1985,33,"Port McNeill, BC",Canada,N,29,ANA,Anaheim,Ducks,14,1,2,3,16
4962,Strait,Brian,47,D,"6'1""",206,1/4/1988,30,"Waltham, MA",USA,N,2,WPJ,Winnipeg,Jets,5,0,2,2,3
4311,Stralman,Anton,6,D,"5'11""",190,8/1/1986,31,Tibro,Sweden,N,1,TBL,Tampa Bay,Lightning,73,5,17,22,130
5164,Street,Ben,46,C,"5'11""",200,2/13/1987,31,"Coquitlam, BC",Canada,N,16,DET,Detroit,Red Wings,6,0,1,1,8
3665,Streit,Mark,32,D,"5'11""",186,12/11/1977,40,Bern,Switzerland,N,10,PIT,Pittsburgh,Penguins,68,6,21,27,114
5598,Strome,Dylan,20,C,"6'3""",200,3/7/1997,21,"Mississauga, ON",Canada,Y,30,ARI,Arizona,Coyotes,7,0,1,1,6
4997,Strome,Ryan,18,C,"6'1""",194,7/11/1993,24,"Mississauga, ON",Canada,N,8,NYI,New York,Islanders,69,13,17,30,114
3629,Stuart,Mark,5,D,"6'2""",215,4/27/1984,33,"Rochester, MN",USA,N,2,WPJ,Winnipeg,Jets,42,2,2,4,24
5528,Subban,Malcolm,70,G,"6'2""",200,12/21/1993,24,"Toronto, ON",Canada,Y,11,BOS,Boston,Bruins,1,0,0,0,
4671,Subban,P.K.,76,D,"6'0""",210,5/13/1989,28,"Toronto, ON",Canada,N,18,NSH,Nashville,Predators,66,10,30,40,142
5819,Sundqvist,Oskar,40,C,"6'3""",209,3/23/1994,24,Boden,Sweden,N,10,PIT,Pittsburgh,Penguins,10,0,0,0,9
5195,Sustr,Andrej,62,D,"6'7""",220,11/29/1990,27,Plzen,CzechRepublic,N,1,TBL,Tampa Bay,Lightning,80,3,11,14,93
3714,Suter,Ryan,20,D,"6'2""",202,1/21/1985,33,"Madison, WI",USA,N,25,MIN,Minnesota,Wild,82,9,31,40,164
4490,Sutter,Brandon,20,C,"6'3""",191,2/14/1989,29,"Huntington, NY",USA,N,21,VAN,Vancouver,Canucks,81,17,17,34,160
5614,Svechnikov,Evgeny,37,LW,"6'3""",212,10/30/1996,21,Yuzhno-Sakhalinsk,Russia,Y,16,DET,Detroit,Red Wings,2,0,0,0,4
5277,Talbot,Cam,33,G,"6'4""",200,7/5/1987,30,"Caledonia, ON",Canada,N,24,EDM,Edmonton,Oilers,73,0,0,0,
9068,Tanev,Brandon,13,LW,"6'0""",180,12/31/1991,26,"Toronto, ON",Canada,N,2,WPJ,Winnipeg,Jets,52,2,2,4,54
4939,Tanev,Christopher,8,D,"6'2""",195,12/20/1989,28,"Toronto, ON",Canada,N,21,VAN,Vancouver,Canucks,53,2,8,10,39
5135,Tarasenko,Vladimir,91,RW,"6'0""",225,12/13/1991,26,Yaroslavl,Russia,N,17,STL,St. Louis,Blues,82,39,36,75,286
4864,Tatar,Tomas,21,LW,"5'10""",185,11/30/1990,27,Ilava,Slovakia,N,16,DET,Detroit,Red Wings,82,25,21,46,166
4680,Tavares,John,91,C,"6'1""",208,9/20/1990,27,"Mississauga, ON",Canada,N,8,NYI,New York,Islanders,77,28,38,66,260
5198,Tennyson,Matt,26,D,"6'2""",205,4/23/1990,28,"Minneapolis, MN",USA,N,3,CAR,Carolina,Hurricanes,45,0,6,6,36
5355,Teravainen,Teuvo,86,C,"5'11""",178,9/11/1994,23,Helsinki,Finland,N,3,CAR,Carolina,Hurricanes,81,15,27,42,169
4813,Terry,Chris,15,LW,"5'10""",191,4/7/1989,29,"Brampton, ON",Canada,N,14,MTL,Montreal,Canadiens,14,2,2,4,15
5900,Theodore,Shea,53,D,"6'2""",195,8/3/1995,22,"Langley, BC",Canada,N,29,ANA,Anaheim,Ducks,34,2,7,9,60
4072,Thompson,Nate,44,C,"6'1""",214,10/4/1984,33,"Anchorage, AK",USA,N,29,ANA,Anaheim,Ducks,30,1,1,2,19
5906,Thompson,Paul,15,RW,"6'1""",200,11/30/1988,29,"Methuen, MA",USA,Y,4,FLO,Florida,Panthers,21,0,3,3,19
12464,Thomson,Ben,43,LW,"6'3""",205,1/16/1993,25,"Brampton, ON",Canada,Y,7,NJD,New Jersey,Devils,3,0,0,0,7
3801,Thorburn,Chris,22,C,"6'3""",235,6/3/1983,34,"Sault Ste. Marie, ON",Canada,N,2,WPJ,Winnipeg,Jets,64,3,1,4,36
82,Thornton,Joe,19,C,"6'4""",220,7/2/1979,38,"London, ON",Canada,N,26,SJS,San Jose,Sharks,79,7,43,50,82
911,Thornton,Shawn,22,LW,"6'2""",217,7/23/1977,40,"Oshawa, ON",Canada,N,4,FLO,Florida,Panthers,51,2,2,4,42
5447,Tierney,Chris,50,C,"6'1""",195,7/1/1994,23,"Keswick, ON",Canada,N,26,SJS,San Jose,Sharks,80,11,12,23,90
9632,Tkachuk,Matthew,19,LW,"6'2""",202,12/11/1997,20,"Scottsdale, AZ",USA,Y,23,CGY,Calgary,Flames,76,13,35,48,142
4262,Toews,Jonathan,19,C,"6'2""",201,4/29/1988,29,"Winnipeg, MB",Canada,N,20,CHI,Chicago,Blackhawks,72,21,37,58,199
5191,Toffoli,Tyler,73,RW,"6'0""",197,4/24/1992,26,"Scarborough, ON",Canada,N,28,LAK,Los Angeles,Kings,63,16,18,34,165
4759,Tokarski,Dustin,30,G,"6'0""",204,9/16/1989,28,"Watson, SK",Canada,N,29,ANA,Anaheim,Ducks,1,0,0,0,
9055,Tolchinsky,Sergey,61,LW,"5'8""",170,2/3/1995,23,Moscow,Russia,N,3,CAR,Carolina,Hurricanes,2,0,1,1,2
364,Tootoo,Jordin,22,RW,"5'9""",195,2/2/1983,35,"Churchill, MB",Canada,N,20,CHI,Chicago,Blackhawks,50,2,1,3,43
5342,Trocheck,Vincent,21,C,"5'10""",182,7/11/1993,24,"Pittsburgh, PA",USA,N,4,FLO,Florida,Panthers,82,23,31,54,230
5029,Tropp,Corey,41,RW,"6'0""",186,7/25/1989,28,"Grosse Pointe Woods, MI",USA,N,29,ANA,Anaheim,Ducks,1,0,0,0,0
